Security Code,Security Id,Security Name,Group,Face Value,ISIN No,Industry
532795,SITINET,Siti Networks Ltd,T ,1,INE965H01011,Broadcasting & Cable TV
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,B ,2,INE872H01027,Auto Parts & Equipment
532797,AUTOIND,AUTOLINE INDUSTRIES LTD.,T ,10,INE718H01014,Auto Parts & Equipment
532798,NETWORK18,NETWORK18 MEDIA & INVESTMENTS LTD.,A ,5,INE870H01013,Advertising & Media
532799,HUBTOWN,HUBTOWN LTD.,B ,10,INE703H01016,Realty
532800,TV18BRDCST,TV18 BROADCAST LTD.,A ,2,INE886H01027,Broadcasting & Cable TV
532801,CTE,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,B ,10,INE627H01017,IT Software Products
532804,TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,B ,10,INE545H01011,Iron & Steel Products
532805,REDINGTON,REDINGTON (INDIA) LTD.,A ,2,INE891D01026,Comm.Trading  & Distribution
532806,AICHAMP,AI CHAMPDANY INDUSTRIES LTD.,XT,5,INE768E01024,Jute & Jute Products
532807,CINELINE,Cineline India Limited,B ,5,INE704H01022,Specialty Retail
532808,PGIL,Pearl Global Industries Limited,B ,10,INE940H01014,Other Apparels & Accessories
532809,FSL,FIRSTSOURCE SOLUTIONS LTD.,A ,10,INE684F01012,BPO/KPO
532810,PFC,POWER FINANCE CORPORATION LTD.,A ,10,INE134E01011,Finance (including NBFCs)
532811,AHLUCONT,AHLUWALIA CONTRACTS (INDIA) LTD.,B ,2,INE758C01029,Realty
532812,TFL,TRANSWARRANTY FINANCE LTD.,B ,10,INE804H01012,Finance (including NBFCs)
532813,CANDC,C & C CONSTRUCTIONS LTD.,Z ,10,INE874H01015,Construction & Engineering
532814,INDIANB,INDIAN BANK,A ,10,INE562A01011,Banks
532815,SMSPHARMA,SMS PHARMACEUTICALS LTD.,B ,1,INE812G01025,Pharmaceuticals
532817,ORIENTALTL,ORIENTAL TRIMEX LTD.,B ,10,INE998H01012,Construction Materials
532819,MINDTREE,MINDTREE LTD.,A ,10,INE018I01017,IT Consulting & Software
532820,ELAND,E-Land Apparel Limited,XT,10,INE311H01018,Textiles
532822,IDEA,Vodafone Idea Ltd,A ,10,INE669E01016,Telecom Services
532823,EUROCERA,EURO CERAMICS LTD.,Z ,10,INE649H01011,Furniture-Furnishing-Paints
532825,JAGJANANI,JAGJANANI TEXTILES LTD.,X ,10,INE702H01018,Textiles
532826,RAJTV,RAJ TELEVISION NETWORK LTD.,B ,5,INE952H01027,Broadcasting & Cable TV
532827,PAGEIND,PAGE INDUSTRIES LTD.,A ,10,INE761H01022,Other Apparels & Accessories
532828,AMDIND,AMD INDUSTRIES LTD.,B ,10,INE005I01014,Other Industrial Goods
532829,LEHAR,Lehar Footwears Ltd,X ,10,INE976H01018,Footwear
532830,ASTRAL,ASTRAL POLY TECHNIK LTD.,A ,1,INE006I01046,Plastic Products
532832,IBREALEST,INDIABULLS REAL ESTATE LTD.,A ,2,INE069I01010,Realty
532834,CAMLINFINE,CAMLIN FINE SCIENCES LTD.,B ,1,INE052I01032,Specialty Chemicals
532835,ICRA,ICRA LTD.,B ,10,INE725G01011,Other Financial Services
532839,DISHTV,DISH TV INDIA LTD.,A ,1,INE836F01026,Broadcasting & Cable TV
532841,SAHYADRI,SAHYADRI INDUSTRIES LTD.,X ,10,INE280H01015,Cement & Cement Products
532842,SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.,B ,10,INE917H01012,Commodity Chemicals
532843,FORTIS,FORTIS HEALTHCARE LTD.,A ,10,INE061F01013,Healthcare Facilities
532845,TGBHOTELS,TGB BANQUETS AND HOTELS LTD.,B ,10,INE797H01018,Hotels
532847,HILTON,HILTON METAL FORGING LTD.,B ,10,INE788H01017,Other Industrial Products
532848,DELTACORP*,DELTA CORP LTD.,A ,1,INE124G01033,Diversified Commercial Services
532850,MIC,MIC ELECTRONICS LTD.,B ,2,INE287C01029,Electronic Components
532851,INSECTICID,INSECTICIDES (INDIA) LTD.,B ,10,INE070I01018,Agrochemicals
532852,MCDHOLDING,MCDOWELL HOLDINGS LTD.,B ,10,INE836H01014,Investment Companies
532853,ASAHISONG,ASAHI SONGWON COLORS LTD.,B ,10,INE228I01012,Specialty Chemicals
532854,NITINFIRE,NITIN FIRE PROTECTION INDUSTRIES LTD.,Z ,2,INE489H01020,Industrial Machinery
532855,HARYNACAP,HARYANA CAPFIN LTD.,X ,10,INE928H01019,Investment Companies
532856,TIMETECHNO,TIME TECHNOPLAST LTD.,A ,1,INE508G01029,Plastic Products
532859,HGS,HINDUJA GLOBAL SOLUTIONS LTD.,B ,10,INE170I01016,BPO/KPO
532864,NELCAST,NELCAST LTD.,B ,2,INE189I01024,Other Industrial Products
532865,MEGH,MEGHMANI ORGANICS LTD.,A ,1,INE974H01013,Specialty Chemicals
532867,V2RETAIL,V2 RETAIL LTD.,B ,10,INE945H01013,Department Stores
532868,DLF,DLF LTD.,A ,2,INE271C01023,Realty
532869,TARMAT,TARMAT LTD.,B ,10,INE924H01018,Construction & Engineering
532870,ANKITMETAL,ANKIT METAL & POWER LTD.,B ,10,INE106I01010,Iron & Steel/Interm.Products
532872,SPARC,SUN PHARMA ADVANCED RESEARCH COMPANY LTD.,A ,1,INE232I01014,Pharmaceuticals
532873,HDIL,HOUSING DEVELOPMENT & INFRASTRUCTURE LTD.,Z ,10,INE191I01012,Realty
532874,SURYACHAKRA,SURYACHAKRA POWER CORPORATION LTD.,Z ,10,INE274I01016,Electric Utilities
532875,ADSL,ALLIED DIGITAL SERVICES LTD.,B ,5,INE102I01027,IT Consulting & Software
532878,ALPA,ALPA LABORATORIES LTD.,B ,10,INE385I01010,Biotechnology
532879,SSLEL,SIR SHADI LAL ENTERPRISES LTD.,X ,10,INE117H01019,Sugar
532880,OMAXE,OMAXE LTD.,A ,10,INE800H01010,Realty
532884,REFEX,Refex Industries Limited,B ,10,INE056I01017,Industrial Gases
532885,CENTRALBK,CENTRAL BANK OF INDIA,A ,10,INE483A01010,Banks
532887,NTL,Neueon Towers Ltd,B ,10,INE333I01036,Heavy Electrical Equipment
532888,ASIANTILES,ASIAN GRANITO INDIA LTD.,B ,10,INE022I01019,Furniture-Furnishing-Paints
532889,KPRMILL,K.P.R. Mill Limited,A ,5,INE930H01023,Textiles
532890,TAKE,TAKE SOLUTIONS LTD.,A ,1,INE142I01023,Pharmaceuticals
532891,PURVA,Puravankara Ltd,B ,5,INE323I01011,Realty
532892,MOTILALOFS*,MOTILAL OSWAL FINANCIAL SERVICES LTD.,A ,1,INE338I01027,Finance (including NBFCs)
532893,VTMLTD,VTM LTD.,X ,1,INE222F01029,Textiles
532894,INDOWIND,INDOWIND ENERGY LTD.,T ,10,INE227G01018,Electric Utilities
532895,NAGREEKCAP,NAGREEKA CAPITAL & INFRASTRUCTURE LTD.,B ,5,INE245I01016,Investment Companies
532896,MAGNUM,MAGNUM VENTURES LTD.,B ,10,INE387I01016,Paper & Paper Products
532898,POWERGRID,POWER GRID CORPORATION OF INDIA LTD.,A ,10,INE752E01010,Electric Utilities
532899,KSCL,KAVERI SEED COMPANY LTD.,B ,2,INE455I01029,Other Agricultural Products
532900,PAISALO,Paisalo Digital Ltd,B ,10,INE420C01042,Finance (including NBFCs)
532904,SUPREMEINF,SUPREME INFRASTRUCTURE INDIA LTD.,Z ,10,INE550H01011,Construction & Engineering
532906,MAANALU,MAAN ALUMINIUM LTD.,B ,10,INE215I01019,Construction & Engineering
532907,IL&FSENGG,IL&FS ENGINEERING AND CONSTRUCTION COMPANY LTD.,Z ,10,INE369I01014,Construction & Engineering
532911,PARLEIND,Parle Industries Ltd,X ,10,INE272G01014,Diversified Commercial Services
532914,ARCOTECH,ARCOTECH LTD.,T ,2,INE574I01035,Copper
532915,RELIGARE,RELIGARE ENTERPRISES LTD.,B ,10,INE621H01010,Other Financial Services
532916,BVCL,BARAK VALLEY CEMENTS LTD.,T ,10,INE139I01011,Cement & Cement Products
532918,RATHIBAR,RATHI BARS LTD.,X ,10,INE575I01016,Iron & Steel Products
532920,EDL,EMPEE DISTILLERIES LTD.,Z ,10,INE180G01019,Breweries & Distilleries
532921,ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,A ,2,INE742F01042,Marine Port & Services
532922,EDELWEISS,Edelweiss Financial Services Ltd.,A ,1,INE532F01054,Other Financial Services
532923,RGL,Renaissance Global Ltd,B ,10,INE722H01016,Other Apparels & Accessories
532924,KOLTEPATIL,KOLTE-PATIL DEVELOPERS LTD.,B ,10,INE094I01018,Realty
532925,KAUSHALYA,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,B ,10,INE234I01010,Construction & Engineering
532926,JYOTHYLAB,Jyothy Labs Ltd,A ,1,INE668F01031,Household Products
532927,ECLERX,ECLERX SERVICES LTD.,A ,10,INE738I01010,BPO/KPO
532928,TRIL,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,B ,1,INE763I01026,Heavy Electrical Equipment
532929,BRIGADE,BRIGADE ENTERPRISES LTD.,A ,10,INE791I01019,Realty
532930,BGRENERGY,BGR ENERGY SYSTEMS LTD.,B ,10,INE661I01014,Heavy Electrical Equipment
532931,BURNPUR,BURNPUR CEMENT LTD.,B ,10,INE817H01014,Cement & Cement Products
532932,MANAKSIA,MANAKSIA LTD.,B ,2,INE015D01022,Containers & Packaging
532933,PORWAL,PORWAL AUTO COMPONENTS LTD.,X ,10,INE386I01018,Auto Parts & Equipment
532934,PPAP,PPAP Automotive Limited,B ,10,INE095I01015,Auto Parts & Equipment
532935,ARIES,ARIES AGRO LTD.,B ,10,INE298I01015,Fertilizers
532937,KUANTUM,KUANTUM PAPERS LTD.,B ,10,INE529I01013,Paper & Paper Products
532939,RPOWER,RELIANCE POWER LTD.,A ,10,INE614G01033,Electric Utilities
532940,JKIL,J.KUMAR INFRAPROJECTS LTD.,B ,5,INE576I01022,Construction & Engineering
532941,CORDSCABLE,CORDS CABLE INDUSTRIES LTD.,B ,10,INE792I01017,Other Elect.Equip./ Prod.
532942,KNRCON,KNR CONSTRUCTIONS LTD.,A ,2,INE634I01029,Construction & Engineering
532944,ONMOBILE*,OnMobile Global Ltd.,B ,10,INE809I01019,Other Telecom Services
532945,SHRIRAMEPC,SHRIRAM EPC LTD.,B ,10,INE964H01014,Construction & Engineering
532946,BANG,BANG OVERSEAS LTD.,B ,10,INE863I01016,Other Apparels & Accessories
532947,IRB,IRB INFRASTRUCTURE DEVELOPERS LTD.,A ,10,INE821I01014,Roads & Highways
532951,GSS,GSS INFOTECH LTD.,B ,10,INE871H01011,IT Consulting & Software
532952,NAHARCAP,NAHAR CAPITAL & FINANCIAL SERVICES LTD.,B ,5,INE049I01012,Investment Companies
532953,VGUARD,V-GUARD INDUSTRIES LTD.,A ,1,INE951I01027,Other Elect.Equip./ Prod.
532955,RECLTD,REC Ltd,A ,10,INE020B01018,Finance (including NBFCs)
532957,GOKAKTEX,GOKAK TEXTILES LTD.,X ,10,INE642I01014,Textiles
532959,GAMMNINFRA,GAMMON INFRASTRUCTURE PROJECTS LTD.,B ,2,INE181G01025,Construction & Engineering
532960,IBVENTURES,Indiabulls Ventures Limited,B ,2,INE274G01010,Other Financial Services
532966,TWL,TITAGARH WAGONS LTD.,B ,2,INE615H01020,Commercial Vehicles
532967,KIRIINDUS,KIRI INDUSTRIES LTD.,B ,10,INE415I01015,Specialty Chemicals
532972,SANKHYAIN,SANKHYA INFOTECH LTD.,XT,10,INE877A01013,IT Software Products
532974,BIRLAMONEY,ADITYA BIRLA MONEY LTD.-$,B ,1,INE865C01022,Other Financial Services
532975,AISHWARYA,AISHWARYA TELECOM LTD.,Z ,5,INE778I01024,Telecom Equipment
532976,JAIBALAJI,JAI BALAJI INDUSTRIES LTD.,B ,10,INE091G01018,Iron & Steel/Interm.Products
532977,BAJAJ-AUTO,BAJAJ AUTO LTD.,A ,10,INE917I01010,2/3 Wheelers
532978,BAJAJFINSV,BAJAJ FINSERV LTD.,A ,5,INE918I01018,Holding Companies
532980,GOKUL,GOKUL REFOILS & SOLVENT LTD.,B ,2,INE020J01029,Edible Oils
532983,RPGLIFE,RPG LIFE SCIENCES LTD.,B ,8,INE105J01010,Pharmaceuticals
532985,KTKSENSEX,KOTAK SENSEX ETF,B ,10,INF373I01031,Other Financial Services
532986,NIRAJ,NIRAJ CEMENT STRUCTURALS LTD.,X ,10,INE368I01016,Construction & Engineering
532987,RBL,RANE BRAKE LINING LTD.,B ,10,INE244J01017,Auto Parts & Equipment
532988,RANEENGINE,RANE ENGINE VALVE LTD.,B ,10,INE222J01013,Auto Parts & Equipment
532990,METKORE,METKORE ALLOYS & INDUSTRIES LTD.,Z ,2,INE592I01029,Iron & Steel/Interm.Products
532992,CHLLTD,CHL LTD.,X ,2,INE790D01020,Hotels
532993,SEZAL,Sezal Glass Limited,Z ,10,INE955I01036,Construction Materials
532994,ARCHIDPLY,ARCHIDPLY INDUSTRIES LTD.,B ,10,INE877I01016,Forest Products
532997,KSK,KSK ENERGY VENTURES LTD.,B ,10,INE143H01015,Electric Utilities
532998,LEHIL,Lotus Eye Hospital And Institute Ltd,B ,10,INE947I01017,Healthcare Facilities
533001,SOMICONV,SOMI CONVEYOR BELTINGS LTD.,B ,10,INE323J01019,Industrial Machinery
533006,BIRLACOT,BIRLA COTSYN (INDIA) LTD.,Z ,1,INE655I01024,Textiles
533007,LGBFORGE,LGB FORGE LTD.,B ,1,INE201J01017,Other Industrial Products
533008,OISL,OCL IRON AND STEEL LTD.,B ,1,INE196J01019,Iron & Steel/Interm.Products
533012,LPDC,LANDMARK PROPERTY DEVELOPMENT COMPANY LTD.,T ,1,INE197J01017,Realty
533014,SICAGEN,SICAGEN INDIA LTD.,B ,10,INE176J01011,Comm.Trading  & Distribution
533018,SIMPLXMIL,SIMPLEX MILLS COMPANY LTD.,X ,10,INE457H01019,Textiles
533019,SIMPLXPAP,SIMPLEX PAPERS LTD.,X ,10,INE456H01011,Paper & Paper Products
533022,20MICRONS,20 MICRONS LTD.,B ,5,INE144J01027,Mining
533023,WABCOINDIA,WABCO INDIA LTD.,A ,5,INE342J01019,Auto Parts & Equipment
533029,ALKALI,ALKALI METALS LTD.,B ,10,INE773I01017,Specialty Chemicals
533033,ISGEC,ISGEC Heavy Engineering Ltd,B ,1,INE858B01029,Industrial Machinery
533047,IMFA,INDIAN METALS & FERRO ALLOYS LTD.,B ,10,INE919H01018,Iron & Steel/Interm.Products
533048,GISOLUTION,GI ENGINEERING SOLUTIONS LTD.,B ,10,INE065J01016,Construction & Engineering
533056,VEDAVAAG,VEDAVAAG SYSTEMS LTD.,X ,10,INE359B01010,Internet Software & Services
533078,MANJEERA,MANJEERA CONSTRUCTIONS LTD.,X ,10,INE320D01018,Realty
533080,MOLDTKPAC,Mold-Tek Packaging Limited,B ,5,INE893J01029,Containers & Packaging
533088,MHRIL,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.,A ,10,INE998I01010,Hotels
533090,EXCEL,Excel Realty N Infra Ltd,B ,10,INE688J01015,BPO/KPO
533095,BENGALASM,BENGAL & ASSAM COMPANY LTD.,B ,10,INE083K01017,Finance (including NBFCs)
533096,ADANIPOWER,ADANI POWER LTD.,A ,10,INE814H01011,Electric Utilities
533098,NHPC,NHPC LTD.,A ,10,INE848E01016,Electric Utilities
533101,SURYAAMBA,SURYAAMBA SPINNING MILLS LTD.,X ,10,INE360J01011,Textiles
533104,GLOBUSSPR,GLOBUS SPIRITS LTD.,B ,10,INE615I01010,Breweries & Distilleries
533106,OIL,OIL INDIA LTD.,A ,10,INE274J01014,Exploration & Production
533107,RNAVAL,Reliance Naval and Engineering Ltd,B ,10,INE542F01012,Defence
533108,BTTL,BHILWARA TECHNICAL TEXTILES LTD.,X ,1,INE274K01012,Textiles
533109,EUROMULTI,EURO MULTIVISION LTD.,B ,10,INE063J01011,Storage Media & Peripherals
533110,SPSL,SHREE PRECOATED STEELS LTD.,X ,10,INE318K01025,Iron & Steel Products
533121,EXPLEOSOL,Expleo Solutions Ltd,B ,10,INE201K01015,IT Consulting & Software
533122,RTNPOWER,RattanIndia Power Limited,B ,10,INE399K01017,Electric Utilities
533137,DEN,Den Networks Ltd,B ,10,INE947J01015,Broadcasting & Cable TV
533138,ASTEC,ASTEC LIFESCIENCES LIMITED,B ,10,INE563J01010,Agrochemicals
533144,COX&KINGS,Cox & Kings Limited,Z ,5,INE008I01026,Travel Support Services
533146,DLINKINDIA,D-Link (India) Ltd,B ,2,INE250K01012,IT Networking Equipment
533148,JSWENERGY,JSW Energy Ltd,A ,10,INE121E01018,Electric Utilities
533149,ESSARSEC,Essar Securities Ltd,X ,10,INE143K01019,Other Financial Services
533150,GODREJPROP,Godrej Properties Ltd,A ,5,INE484J01027,Realty
533151,DBCORP,D B Corp Ltd,A ,10,INE950I01011,Publishing
533152,MBLINFRA,MBL Infrastructures Ltd,T ,10,INE912H01013,Construction & Engineering
533155,JUBLFOOD,Jubilant FoodWorks Ltd,A ,10,INE797F01012,Restaurants
533156,VASCONEQ,Vascon Engineers Ltd,B ,10,INE893I01013,Realty
533157,SYNCOM,Syncom Healthcare Ltd,T ,10,INE602K01014,Pharmaceuticals
533158,THANGAMAYL,Thangamayil Jewellery Ltd,B ,10,INE085J01014,Other Apparels & Accessories
533160,DBREALTY,D B Realty Ltd,B ,10,INE879I01012,Realty
533161,EMMBI,Emmbi Industries Ltd,B ,10,INE753K01015,Containers & Packaging
533162,HATHWAY,Hathway Cable & Datacom Ltd,A ,2,INE982F01036,Broadcasting & Cable TV
533163,ARSSINFRA,ARSS INFRASTRUCTURE PROJECTS LTD.,B ,10,INE267I01010,Construction & Engineering
533164,TEXMOPIPES,TEXMO PIPES & PRODUCTS LTD.,B ,10,INE141K01013,Plastic Products
533166,SUNDARAM,SUNDARAM MULTI PAP LTD.,B ,1,INE108E01023,Comm.Printing/Stationery
533167,COROENGG,COROMANDEL ENGINEERING COMPANY LTD.,X ,10,INE312J01012,Construction & Engineering
533168,ROSSELLIND,ROSSELL INDIA LTD.,B ,2,INE847C01020,Tea & Coffee
533169,MANINFRA,MAN INFRACONSTRUCTION LTD.,B ,2,INE949H01023,Construction & Engineering
533170,TAMBOLI,TAMBOLI CAPITAL LTD.,X ,10,INE864J01012,Investment Companies
533176,DQE,DQ ENTERTAINMENT (INTERNATIONAL) LTD.,B ,10,INE656K01010,Movies & Entertainment
533177,IL&FSTRANS,IL&FS Transportation Networks Ltd,Z ,10,INE975G01012,Roads & Highways
533178,PRADIP,Pradip Overseas Ltd,B ,10,INE495J01015,Textiles
533179,PERSISTENT,PERSISTENT SYSTEMS LTD.,A ,10,INE262H01013,IT Consulting & Software
533181,ISFT,INTRASOFT TECHNOLOGIES LTD.,T ,10,INE566K01011,Internet & Catalogue Retail
533189,GOENKA,GOENKA DIAMOND & JEWELS LTD.,Z ,1,INE516K01024,Other Apparels & Accessories
533192,KCPSUGIND,KCP SUGAR & INDUSTRIES CORPORATION LTD.,B ,1,INE790B01024,Sugar
533193,KECL,Kirloskar Electric Company Ltd,B ,10,INE134B01017,Other Elect.Equip./ Prod.
533200,TALWALKARS,Talwalkars Better Value Fitness Ltd,Z ,10,INE502K01016,Other Leisure Facilities
533202,NEH,Nel Holdings Ltd,X ,10,INE639K01016,Realty
533204,GBGLOBAL,GB Global Ltd,T ,10,INE087J01028,Textiles
533206,SJVN,SJVN Ltd,A ,10,INE002L01015,Electric Utilities
533207,JPINFRATEC,Jaypee Infratech Ltd,B ,10,INE099J01015,Roads & Highways
533208,EMAMIPAP,EMAMI PAPER MILLS LTD.,B ,2,INE830C01026,Paper & Paper Products
533210,KRITINUT,Kriti Nutrients Ltd,X ,1,INE798K01010,Edible Oils
533211,PARABDRUGS,Parabolic Drugs Ltd,Z ,10,INE618H01016,Pharmaceuticals
533212,GKB,GKB OPHTHALMICS LTD.,X ,10,INE265D01015,Healthcare Services
533213,FRONTSEC,FRONTLINE SECURITIES LTD.,X ,5,INE773B01020,Other Financial Services
533216,TECHNOFAB,TECHNOFAB ENGINEERING LIMITED,B ,10,INE509K01011,Construction & Engineering
533217,HMVL,HINDUSTAN MEDIA VENTURES LTD.,B ,10,INE871K01015,Publishing
533218,EMAMIREAL,Emami Realty Ltd,B ,2,INE778K01012,Realty
533221,AHLWEST,ASIAN HOTELS (WEST) LTD.,B ,10,INE915K01010,Hotels
533227,AHLEAST,ASIAN HOTELS (EAST) LTD.,B ,10,INE926K01017,Hotels
533229,BAJAJCON,Bajaj Consumer Care Ltd,A ,1,INE933K01021,Personal Products
533239,PRAKASHSTL,PRAKASH STEELAGE LTD.,T ,1,INE696K01024,Construction & Engineering
533248,GPPL,GUJARAT PIPAVAV PORT LTD.,A ,10,INE517F01014,Marine Port & Services
533252,WELINV,WELSPUN INVESTMENTS AND COMMERCIALS LTD.,B ,10,INE389K01018,Other Financial Services
533257,INDOSOLAR,INDOSOLAR LTD.,Z ,10,INE866K01015,Other Elect.Equip./ Prod.
533259,SASTASUNDR,Sastasundar Ventures Ltd,B ,10,INE019J01013,Healthcare Services
533260,CAREERP,CAREER POINT LTD.,B ,10,INE521J01018,Education
533261,EROSMEDIA,EROS INTERNATIONAL MEDIA LTD.,B ,10,INE416L01017,Movies & Entertainment
533262,RAMKY,RAMKY INFRASTRUCTURE LTD.,B ,10,INE874I01013,Construction & Engineering
533263,GREENPOWER,ORIENT GREEN POWER COMPANY LTD.,B ,10,INE999K01014,Electric Utilities
533265,GALLISPAT,GALLANTT ISPAT LTD.,B ,1,INE528K01029,Iron & Steel/Interm.Products
533267,CANTABIL,CANTABIL RETAIL INDIA LTD.,B ,10,INE068L01016,Other Apparels & Accessories
533268,SEATV,SEA TV NETWORK LTD.,X ,10,INE351L01016,Broadcasting & Cable TV
533269,WABAG,VA TECH WABAG LTD.,A ,2,INE956G01038,Utilities:Non-Elec.
533270,BEDMUTHA,BEDMUTHA INDUSTRIES LTD.,B ,10,INE844K01012,Iron & Steel Products
533271,ASHOKA,ASHOKA BUILDCON LTD.,A ,5,INE442H01029,Roads & Highways
533272,CEBBCO,COMMERCIAL ENGINEERS & BODY BUILDERS CO. LTD.,B ,10,INE209L01016,Commercial Vehicles
533273,OBEROIRLTY,OBEROI REALTY LTD.,A ,10,INE093I01010,Realty
533274,PRESTIGE,PRESTIGE ESTATES PROJECTS LTD.,A ,10,INE811K01011,Realty
533275,GAL,GYSCOAL ALLOYS LTD.,B ,1,INE482J01021,Iron & Steel/Interm.Products
533278,COALINDIA,COAL INDIA LTD.,A ,10,INE522F01014,Coal
533282,GRAVITA,GRAVITA INDIA LTD.,B ,2,INE024L01027,Other Non-Ferrous Metals
533284,RPPINFRA,RPP INFRA PROJECTS LTD.,B ,10,INE324L01013,Construction & Engineering
533285,RDBRIL,RDB REALTY & INFRASTRUCTURE LTD.,X ,10,INE245L01010,Realty
533286,MOIL,MOIL LTD.,A ,10,INE490G01020,Mining
533287,ZEELEARN,ZEE LEARN LTD.,B ,1,INE565L01011,Education
533289,KTIL,KESAR TERMINALS & INFRASTRUCTURE LTD.,X ,5,INE096L01025,Transportation - Logistics
533292,A2ZINFRA,A2Z Infra Engineering Limited,B ,10,INE619I01012,Utilities:Non-Elec.
533293,KIRLOSENG,KIRLOSKAR OIL ENGINES LTD.,B ,2,INE146L01010,Auto Parts & Equipment
533294,RKDL,RAVI KUMAR DISTILLERIES LTD.,B ,10,INE722J01012,Breweries & Distilleries
533295,PSB,PUNJAB & SIND BANK,B ,10,INE608A01012,Banks
533296,FMNL,FUTURE MARKET NETWORKS LTD.,B ,10,INE360L01017,Department Stores
533298,SURANASOL,Surana Solar Limited,B ,5,INE272L01022,Electronic Components
533302,KICL,KALYANI INVESTMENT COMPANY LTD.,B ,10,INE029L01018,Investment Companies
533303,BFINVEST,BF INVESTMENT LTD.,B ,5,INE878K01010,Holding Companies
533306,SUMMITSEC,SUMMIT SECURITIES LTD.,B ,10,INE519C01017,Investment Companies
533315,INOVSYNTH,INNOVASSYNTH INVESTMENTS LTD.,XT,10,INE690J01011,Holding Companies
533316,STEL,STEL Holdings Ltd,B ,10,INE577L01016,Holding Companies
533317,OMKARCHEM,OMKAR SPECIALITY CHEMICALS LTD.,T ,10,INE474L01016,Specialty Chemicals
533320,JUBLINDS,JUBILANT INDUSTRIES LTD.,B ,10,INE645L01011,Agrochemicals
533321,BILENERGY,BIL ENERGY SYSTEMS LTD.,B ,1,INE607L01029,Other Elect.Equip./ Prod.
533326,TEXRAIL,TEXMACO RAIL & ENGINEERING LTD.,B ,1,INE621L01012,Construction & Engineering
533329,INDTERRAIN,INDIAN TERRAIN FASHIONS LTD.,B ,2,INE611L01021,Other Apparels & Accessories
533333,FCL,FINEOTEX CHEMICAL LTD.,B ,2,INE045J01026,Specialty Chemicals
533336,DHUNINV,DHUNSERI INVESTMENTS LTD.,B ,10,INE320L01011,Investment Companies
533339,ZENTEC,ZEN TECHNOLOGIES LTD.,B ,1,INE251B01027,IT Software Products
533343,LOVABLE,LOVABLE LINGERIE LTD.,B ,10,INE597L01014,Other Apparels & Accessories
533344,PFS,PTC INDIA FINANCIAL SERVICES LTD.,B ,10,INE560K01014,Finance (including NBFCs)
533393,TCIDEVELOP,TCI DEVELOPERS LTD.,B ,10,INE662L01016,Realty
533398,MUTHOOTFIN,MUTHOOT FINANCE LTD.,A ,10,INE414G01012,Finance (including NBFCs)
533400,FCONSUMER,Future Consumer Ltd,A ,6,INE220J01025,Packaged Foods
533407,CNOVAPETRO,CIL NOVA PETROCHEMICALS LTD.,B ,10,INE672K01025,Textiles
533411,SANGHVIFOR,SANGHVI FORGING AND ENGINEERING LTD.,B ,10,INE263L01013,Other Industrial Products
533427,VMS,VMS INDUSTRIES LTD.,X ,10,INE932K01015,Marine Port & Services
533451,KARMAENG,KARMA ENERGY LTD.,B ,10,INE725L01011,Electric Utilities
533452,EBIXFOREX,Ebixcash World Money India Ltd,B ,10,INE726L01019,Other Financial Services
533470,RUSHIL,RUSHIL DECOR LTD.,B ,10,INE573K01017,Forest Products
533477,ENKEIWHEL,ENKEI WHEELS (INDIA) LTD.,X ,5,INE130L01014,Auto Parts & Equipment
533482,KRIINFRA,Kridhan Infra Limited,T ,2,INE524L01026,Construction & Engineering
533506,INVENTURE,INVENTURE GROWTH & SECURITIES LTD.,B ,10,INE878H01016,Other Financial Services
533519,L&TFH,L&T FINANCE HOLDINGS LTD.,A ,10,INE498L01015,Holding Companies
533520,IBULISL,Indiabulls Integrated Services Ltd,A ,2,INE126M01010,Comm.Trading  & Distribution
533540,TREEHOUSE,TREE HOUSE EDUCATION & ACCESSORIES LTD.,B ,10,INE040M01013,Education
533543,BROOKS,BROOKS LABORATORIES LTD.,T ,10,INE650L01011,Pharmaceuticals
533552,RUPA,RUPA & COMPANY LTD.,B ,1,INE895B01021,Other Apparels & Accessories
533553,TDPOWERSYS,T D POWER SYSTEMS LTD.,B ,10,INE419M01019,Heavy Electrical Equipment
533573,APLLTD,ALEMBIC PHARMACEUTICALS LTD.,A ,2,INE901L01018,Pharmaceuticals
533576,VASWANI,VASWANI INDUSTRIES LTD.,B ,10,INE590L01019,Iron & Steel/Interm.Products
533581,PGEL,PG ELECTROPLAST LTD.,B ,10,INE457L01011,Consumer Electronics
533602,LESHAIND,LESHA INDUSTRIES LTD.,X ,1,INE050L01048,Investment Companies
533605,SETUINFRA,Setubandhan Infrastructure Ltd,T ,1,INE023M01027,Construction & Engineering
533608,RDBRL,RDB RASAYANS LTD.,X ,10,INE123M01017,Plastic Products
